shipment_id,shipment_type,source_city,destination_city,material_type,quantity_tonnes,booking_date,scheduled_departure,scheduled_arrival,actual_departure,actual_arrival,delay_days,delay_flag,shipping_cost,expedite_surcharge,stockout_cost_per_tonne,carrier,temperature_sensitive,remarks
SHP0469,Outbound,Surat,Madhya Pradesh,Finished Yarn,5.61,2025-01-28,2025-01-30,2025-02-02,2025-01-29 20:00:00,2025-02-01 07:12:00,-0.7,0,3501.06,1501.5,753.61,VRL Cargo,No,Normal
SHP0470,Inbound,Gujarat,Surat,Raw Yarn,13.2,2025-03-24,2025-03-26,2025-03-30,2025-03-25 20:00:00,2025-03-31 19:12:00,1.8,1,8728.42,4240.64,929.67,BlueDart,Yes,Returned
SHP0471,Inbound,Uttar Pradesh,Surat,Raw Yarn,15.25,2025-10-01,2025-10-04,2025-10-08,2025-10-04 02:00:00,2025-10-08 19:12:00,0.8,1,5254.42,3220.54,1087.99,Delhivery,No,Damaged
SHP0472,Inbound,Uttar Pradesh,Surat,Finished Yarn,9.1,2025-07-04,2025-07-05,2025-07-08,2025-07-05 04:00:00,2025-07-08 19:12:00,0.8,1,4021.77,2133.14,900.31,VRL Cargo,Yes,Damaged
SHP0473,Inbound,Chennai,Surat,Semi-Processed Yarn,16.43,2025-01-05,2025-01-08,2025-01-10,2025-01-07 19:00:00,2025-01-09 00:00:00,-1.0,0,3980.27,4544.69,958.52,TCI Express,Yes,Held at warehouse
SHP0474,Outbound,Surat,Jaipur,Raw Yarn,11.73,2025-07-18,2025-07-21,2025-07-27,2025-07-20 22:00:00,2025-07-26 00:00:00,-1.0,0,8938.72,2148.88,1379.75,VRL Cargo,No,Returned
SHP0475,Inbound,Rajasthan,Surat,Semi-Processed Yarn,1.94,2025-03-11,2025-03-15,2025-03-21,2025-03-15 06:00:00,2025-03-20 00:00:00,-1.0,0,2436.47,2250.39,910.68,TCI Express,No,Damaged
SHP0476,Inbound,Gujarat,Surat,Finished Yarn,4.98,2025-10-20,2025-10-23,2025-10-29,2025-10-23 08:00:00,2025-10-28 00:00:00,-1.0,0,3628.67,1605.48,651.89,GATI Logistics,Yes,Held at warehouse
SHP0477,Inbound,Chennai,Surat,Finished Yarn,7.24,2025-01-17,2025-01-18,2025-01-20,2025-01-18 04:00:00,2025-01-23 14:24:00,3.6,1,4254.03,1588.91,706.58,BlueDart,Yes,Damaged
SHP0478,Inbound,Rajasthan,Surat,Finished Yarn,6.95,2025-07-10,2025-07-12,2025-07-17,2025-07-11 21:00:00,2025-07-23 21:36:00,6.9,1,5030.69,4248.31,1325.21,Delhivery,Yes,Returned
SHP0479,Inbound,Uttar Pradesh,Surat,Semi-Processed Yarn,16.11,2025-04-08,2025-04-12,2025-04-14,2025-04-12 08:00:00,2025-04-19 16:48:00,5.7,1,4945.4,2944.69,609.01,Delhivery,Yes,Damaged
SHP0480,Inbound,Rajasthan,Surat,Raw Yarn,5.72,2025-04-06,2025-04-10,2025-04-13,2025-04-09 19:00:00,2025-04-19 02:24:00,6.1,1,3731.14,4428.92,1264.65,VRL Cargo,No,Normal
SHP0481,Inbound,Punjab,Surat,Raw Yarn,3.79,2025-07-27,2025-07-31,2025-08-06,2025-07-31 08:00:00,2025-08-06 19:12:00,0.8,1,2884.46,1479.81,812.06,TCI Express,Yes,Expedited
SHP0482,Inbound,Uttar Pradesh,Surat,Finished Yarn,16.25,2025-09-16,2025-09-17,2025-09-20,2025-09-16 23:00:00,2025-09-21 12:00:00,1.5,1,7312.22,4774.3,1371.25,BlueDart,No,Expedited
SHP0483,Outbound,Surat,Gujarat,Raw Yarn,6.5,2025-08-23,2025-08-27,2025-09-02,2025-08-27 02:00:00,2025-09-07 02:24:00,5.1,1,4407.1,3553.4,807.15,GATI Logistics,No,Returned
SHP0484,Inbound,Uttar Pradesh,Surat,Raw Yarn,17.33,2025-10-15,2025-10-16,2025-10-21,2025-10-16 01:00:00,2025-10-25 14:24:00,4.6,1,7399.84,3195.64,689.2,BlueDart,No,Held at warehouse
SHP0485,Inbound,Uttar Pradesh,Surat,Finished Yarn,14.69,2025-06-03,2025-06-06,2025-06-10,2025-06-06 07:00:00,2025-06-09 16:48:00,-0.3,0,7197.06,2216.97,639.25,GATI Logistics,Yes,Damaged
SHP0486,Outbound,Surat,Kerala,Finished Yarn,12.63,2025-04-02,2025-04-04,2025-04-08,2025-04-04 09:00:00,2025-04-07 00:00:00,-1.0,0,6543.65,3780.75,1129.63,VRL Cargo,Yes,Expedited
SHP0487,Inbound,Punjab,Surat,Raw Yarn,17.41,2025-02-09,2025-02-13,2025-02-19,2025-02-13 08:00:00,2025-02-22 07:12:00,3.3,1,6802.02,1686.39,667.46,TCI Express,No,Expedited
SHP0488,Inbound,Punjab,Surat,Finished Yarn,9.79,2025-01-10,2025-01-11,2025-01-13,2025-01-11 00:00:00,2025-01-15 02:24:00,2.1,1,3387.75,2896.03,951.27,TCI Express,No,Damaged
SHP0489,Inbound,Gujarat,Surat,Semi-Processed Yarn,17.51,2025-06-09,2025-06-11,2025-06-17,2025-06-10 20:00:00,2025-06-17 02:24:00,0.1,1,8647.69,2832.11,756.65,Delhivery,No,Held at warehouse
SHP0490,Inbound,Rajasthan,Surat,Semi-Processed Yarn,15.29,2025-06-03,2025-06-05,2025-06-07,2025-06-05 01:00:00,2025-06-10 16:48:00,3.7,1,7791.94,1006.58,876.41,Delhivery,Yes,Normal
SHP0491,Outbound,Surat,Jaipur,Finished Yarn,11.84,2025-05-24,2025-05-28,2025-05-31,2025-05-28 01:00:00,2025-06-03 09:36:00,3.4,1,7933.31,4504.77,1222.78,BlueDart,Yes,Returned
SHP0492,Inbound,Rajasthan,Surat,Raw Yarn,5.4,2025-07-31,2025-08-02,2025-08-08,2025-08-01 20:00:00,2025-08-12 00:00:00,4.0,1,2903.51,3844.0,734.5,TCI Express,No,Held at warehouse
SHP0493,Outbound,Surat,West Bengal,Finished Yarn,15.24,2025-10-03,2025-10-04,2025-10-07,2025-10-03 20:00:00,2025-10-08 16:48:00,1.7,1,8056.3,3746.06,1315.07,Delhivery,Yes,Returned
SHP0494,Outbound,Surat,West Bengal,Finished Yarn,17.67,2025-08-20,2025-08-23,2025-08-26,2025-08-22 20:00:00,2025-08-26 14:24:00,0.6,1,10410.03,2932.93,1486.9,GATI Logistics,Yes,Normal
SHP0495,Outbound,Surat,Jaipur,Raw Yarn,15.34,2025-03-16,2025-03-19,2025-03-21,2025-03-19 05:00:00,2025-03-20 02:24:00,-0.9,0,8172.44,1487.52,518.28,GATI Logistics,Yes,Damaged
SHP0496,Inbound,Rajasthan,Surat,Raw Yarn,18.18,2025-01-21,2025-01-25,2025-01-27,2025-01-24 19:00:00,2025-02-01 21:36:00,5.9,1,5009.98,1748.5,1055.55,VRL Cargo,No,Expedited
SHP0497,Outbound,Surat,Kerala,Raw Yarn,6.54,2025-05-06,2025-05-08,2025-05-12,2025-05-08 03:00:00,2025-05-14 00:00:00,2.0,1,4666.0,2357.29,1208.9,BlueDart,No,Normal
SHP0498,Inbound,Chennai,Surat,Raw Yarn,19.88,2025-04-05,2025-04-08,2025-04-12,2025-04-08 02:00:00,2025-04-16 16:48:00,4.7,1,6856.78,1083.03,1260.89,TCI Express,No,Expedited
SHP0499,Inbound,Gujarat,Surat,Finished Yarn,1.81,2025-09-17,2025-09-18,2025-09-20,2025-09-18 07:00:00,2025-09-21 09:36:00,1.4,1,1540.7,1462.23,1336.42,GATI Logistics,Yes,Expedited
SHP0500,Inbound,Chennai,Surat,Finished Yarn,10.55,2025-01-05,2025-01-09,2025-01-14,2025-01-08 23:00:00,2025-01-16 16:48:00,2.7,1,4018.58,2508.22,893.32,VRL Cargo,No,Normal
SHP0501,Inbound,Punjab,Surat,Raw Yarn,11.35,2025-02-17,2025-02-20,2025-02-23,2025-02-20 06:00:00,2025-02-24 07:12:00,1.3,1,7881.9,3582.14,655.77,TCI Express,Yes,Damaged
SHP0502,Inbound,Rajasthan,Surat,Raw Yarn,11.39,2025-01-27,2025-01-29,2025-02-04,2025-01-28 19:00:00,2025-02-03 00:00:00,-1.0,0,3386.01,4822.6,1453.63,GATI Logistics,Yes,Held at warehouse
SHP0503,Inbound,Punjab,Surat,Raw Yarn,7.69,2025-01-13,2025-01-14,2025-01-18,2025-01-14 01:00:00,2025-01-18 19:12:00,0.8,1,4502.39,2912.64,1267.97,TCI Express,Yes,Expedited
SHP0504,Inbound,Uttar Pradesh,Surat,Raw Yarn,12.94,2025-07-09,2025-07-11,2025-07-13,2025-07-11 01:00:00,2025-07-15 19:12:00,2.8,1,8934.43,3786.25,1424.07,Delhivery,Yes,Damaged
SHP0505,Inbound,Chennai,Surat,Finished Yarn,16.59,2025-06-18,2025-06-21,2025-06-24,2025-06-20 22:00:00,2025-06-26 21:36:00,2.9,1,6848.0,2703.99,1467.74,VRL Cargo,No,Returned
SHP0506,Outbound,Surat,Gujarat,Raw Yarn,13.5,2025-06-19,2025-06-23,2025-06-25,2025-06-23 09:00:00,2025-06-24 00:00:00,-1.0,0,8800.09,1772.64,971.31,GATI Logistics,Yes,Normal
SHP0507,Inbound,Rajasthan,Surat,Semi-Processed Yarn,9.98,2025-04-24,2025-04-27,2025-05-03,2025-04-27 00:00:00,2025-05-08 21:36:00,5.9,1,3864.67,4414.62,1225.29,TCI Express,No,Expedited
SHP0508,Inbound,Gujarat,Surat,Raw Yarn,7.85,2025-01-27,2025-01-28,2025-01-30,2025-01-27 19:00:00,2025-01-29 00:00:00,-1.0,0,4343.66,2589.09,745.55,Delhivery,No,Normal
SHP0509,Outbound,Surat,Kerala,Raw Yarn,16.43,2025-04-13,2025-04-14,2025-04-17,2025-04-14 01:00:00,2025-04-20 00:00:00,3.0,1,4863.98,4506.46,1228.87,Delhivery,Yes,Damaged
SHP0510,Inbound,Gujarat,Surat,Raw Yarn,6.73,2025-06-29,2025-06-30,2025-07-02,2025-06-30 07:00:00,2025-07-09 00:00:00,7.0,1,4443.45,3951.71,1097.43,TCI Express,No,Normal
SHP0511,Inbound,Uttar Pradesh,Surat,Raw Yarn,17.74,2025-01-15,2025-01-17,2025-01-22,2025-01-16 22:00:00,2025-01-26 04:48:00,4.2,1,9170.09,2047.0,1124.24,Delhivery,Yes,Held at warehouse
SHP0512,Outbound,Surat,Assam,Semi-Processed Yarn,16.76,2025-02-27,2025-03-03,2025-03-07,2025-03-02 19:00:00,2025-03-06 12:00:00,-0.5,0,6451.57,2248.77,1225.11,Delhivery,No,Held at warehouse
SHP0513,Inbound,Chennai,Surat,Semi-Processed Yarn,16.13,2025-09-07,2025-09-11,2025-09-16,2025-09-11 08:00:00,2025-09-18 12:00:00,2.5,1,5686.28,3979.3,945.96,GATI Logistics,Yes,Returned
SHP0514,Inbound,Punjab,Surat,Raw Yarn,1.38,2025-01-19,2025-01-21,2025-01-27,2025-01-21 01:00:00,2025-01-30 16:48:00,3.7,1,1771.65,1745.68,1249.37,GATI Logistics,Yes,Damaged
SHP0515,Inbound,Uttar Pradesh,Surat,Semi-Processed Yarn,11.37,2025-03-03,2025-03-05,2025-03-08,2025-03-04 21:00:00,2025-03-09 19:12:00,1.8,1,8549.23,4828.54,927.11,TCI Express,No,Normal
SHP0516,Outbound,Surat,Uttarakhand,Finished Yarn,10.03,2025-09-27,2025-09-30,2025-10-06,2025-09-30 08:00:00,2025-10-07 02:24:00,1.1,1,4189.11,1493.8,705.98,VRL Cargo,No,Normal
SHP0517,Inbound,Uttar Pradesh,Surat,Raw Yarn,1.02,2025-01-12,2025-01-16,2025-01-22,2025-01-16 06:00:00,2025-01-26 21:36:00,4.9,1,2001.65,4754.86,992.36,VRL Cargo,No,Damaged
SHP0518,Inbound,Gujarat,Surat,Semi-Processed Yarn,14.32,2025-09-14,2025-09-16,2025-09-20,2025-09-15 20:00:00,2025-09-23 09:36:00,3.4,1,9157.96,2989.02,678.42,TCI Express,Yes,Normal
SHP0519,Inbound,Rajasthan,Surat,Raw Yarn,3.05,2025-09-10,2025-09-13,2025-09-19,2025-09-12 21:00:00,2025-09-19 04:48:00,0.2,1,2706.36,1352.54,1276.8,TCI Express,Yes,Held at warehouse
SHP0520,Outbound,Surat,Assam,Raw Yarn,17.1,2025-02-24,2025-02-26,2025-03-01,2025-02-25 23:00:00,2025-02-28 00:00:00,-1.0,0,9450.67,3541.29,696.49,GATI Logistics,Yes,Normal
SHP0521,Inbound,Punjab,Surat,Finished Yarn,5.02,2025-01-13,2025-01-15,2025-01-19,2025-01-15 07:00:00,2025-01-22 04:48:00,3.2,1,3902.28,3876.98,1430.17,Delhivery,No,Expedited
SHP0522,Inbound,Punjab,Surat,Finished Yarn,11.02,2025-03-19,2025-03-20,2025-03-23,2025-03-19 19:00:00,2025-03-25 14:24:00,2.6,1,3648.08,3129.88,1064.42,GATI Logistics,Yes,Held at warehouse
SHP0523,Outbound,Surat,Kerala,Finished Yarn,12.41,2025-02-19,2025-02-21,2025-02-23,2025-02-20 20:00:00,2025-02-25 04:48:00,2.2,1,4290.67,2948.85,524.76,GATI Logistics,No,Returned
SHP0524,Outbound,Surat,Jaipur,Semi-Processed Yarn,5.73,2025-05-03,2025-05-05,2025-05-10,2025-05-04 23:00:00,2025-05-12 09:36:00,2.4,1,4651.8,2029.92,1274.42,Delhivery,No,Normal
SHP0525,Inbound,Uttar Pradesh,Surat,Raw Yarn,8.33,2025-06-02,2025-06-06,2025-06-09,2025-06-05 20:00:00,2025-06-12 07:12:00,3.3,1,4048.41,2551.34,787.88,BlueDart,Yes,Held at warehouse
SHP0526,Outbound,Surat,Madhya Pradesh,Raw Yarn,14.77,2025-09-08,2025-09-12,2025-09-17,2025-09-12 04:00:00,2025-09-16 00:00:00,-1.0,0,6493.81,3211.26,1240.66,Delhivery,Yes,Normal
SHP0527,Outbound,Surat,Mumbai,Raw Yarn,10.22,2025-01-26,2025-01-30,2025-02-05,2025-01-29 19:00:00,2025-02-06 00:00:00,1.0,1,3716.39,1424.64,1337.47,GATI Logistics,No,Held at warehouse
SHP0528,Inbound,Chennai,Surat,Raw Yarn,5.56,2025-02-28,2025-03-03,2025-03-08,2025-03-03 04:00:00,2025-03-07 00:00:00,-1.0,0,2666.73,1476.84,536.46,GATI Logistics,No,Expedited
SHP0529,Inbound,Rajasthan,Surat,Finished Yarn,2.0,2025-09-08,2025-09-09,2025-09-11,2025-09-08 19:00:00,2025-09-11 14:24:00,0.6,1,2015.01,4443.2,846.2,BlueDart,No,Normal
SHP0530,Inbound,Gujarat,Surat,Finished Yarn,13.42,2025-04-16,2025-04-19,2025-04-24,2025-04-18 23:00:00,2025-04-28 02:24:00,4.1,1,5459.5,4865.1,1470.07,GATI Logistics,Yes,Expedited
SHP0531,Outbound,Surat,Mumbai,Semi-Processed Yarn,17.44,2025-06-30,2025-07-03,2025-07-08,2025-07-03 08:00:00,2025-07-11 09:36:00,3.4,1,9326.3,2127.67,818.04,GATI Logistics,No,Held at warehouse
SHP0532,Outbound,Surat,Kerala,Semi-Processed Yarn,18.57,2025-01-17,2025-01-19,2025-01-21,2025-01-18 23:00:00,2025-01-25 14:24:00,4.6,1,4756.58,2269.56,720.32,GATI Logistics,No,Normal
SHP0533,Inbound,Punjab,Surat,Finished Yarn,10.79,2025-01-31,2025-02-04,2025-02-07,2025-02-03 20:00:00,2025-02-13 02:24:00,6.1,1,3434.32,4403.81,845.86,BlueDart,Yes,Damaged
SHP0534,Inbound,Rajasthan,Surat,Raw Yarn,1.67,2025-08-12,2025-08-16,2025-08-22,2025-08-16 07:00:00,2025-08-21 00:00:00,-1.0,0,2371.48,3494.02,631.29,Delhivery,Yes,Expedited
SHP0535,Inbound,Rajasthan,Surat,Raw Yarn,6.88,2025-03-02,2025-03-06,2025-03-11,2025-03-05 22:00:00,2025-03-10 00:00:00,-1.0,0,4456.69,1903.16,1116.62,VRL Cargo,No,Normal
SHP0536,Outbound,Surat,Mumbai,Finished Yarn,1.77,2025-04-08,2025-04-10,2025-04-16,2025-04-09 19:00:00,2025-04-21 04:48:00,5.2,1,1776.19,1521.41,703.53,TCI Express,No,Normal
SHP0537,Inbound,Chennai,Surat,Semi-Processed Yarn,15.61,2025-05-08,2025-05-11,2025-05-17,2025-05-10 19:00:00,2025-05-16 00:00:00,-1.0,0,5328.85,4652.92,887.97,TCI Express,Yes,Expedited
SHP0538,Outbound,Surat,Madhya Pradesh,Raw Yarn,16.76,2025-02-10,2025-02-14,2025-02-20,2025-02-14 01:00:00,2025-02-19 07:12:00,-0.7,0,11570.98,2453.62,1438.18,VRL Cargo,No,Held at warehouse
SHP0539,Inbound,Gujarat,Surat,Finished Yarn,6.24,2025-04-10,2025-04-13,2025-04-19,2025-04-12 23:00:00,2025-04-22 21:36:00,3.9,1,2904.05,1813.95,1454.55,GATI Logistics,Yes,Damaged
SHP0540,Inbound,Uttar Pradesh,Surat,Raw Yarn,18.45,2025-01-15,2025-01-17,2025-01-22,2025-01-16 20:00:00,2025-01-26 09:36:00,4.4,1,10079.08,4478.13,680.66,TCI Express,Yes,Expedited
SHP0541,Inbound,Punjab,Surat,Semi-Processed Yarn,19.01,2025-03-07,2025-03-09,2025-03-11,2025-03-09 09:00:00,2025-03-12 02:24:00,1.1,1,9682.87,1913.33,558.46,BlueDart,No,Damaged
SHP0542,Inbound,Gujarat,Surat,Raw Yarn,6.7,2025-05-23,2025-05-24,2025-05-27,2025-05-23 19:00:00,2025-06-05 16:48:00,9.7,1,2641.48,3333.23,1384.34,VRL Cargo,Yes,Expedited
SHP0543,Inbound,Rajasthan,Surat,Semi-Processed Yarn,3.88,2025-06-29,2025-07-02,2025-07-07,2025-07-02 01:00:00,2025-07-06 19:12:00,-0.2,0,3015.82,1524.23,1297.39,BlueDart,No,Normal
SHP0544,Inbound,Chennai,Surat,Semi-Processed Yarn,10.65,2025-08-14,2025-08-16,2025-08-20,2025-08-15 20:00:00,2025-08-27 00:00:00,7.0,1,6611.69,2438.88,1036.16,BlueDart,No,Held at warehouse
SHP0545,Outbound,Surat,Madhya Pradesh,Raw Yarn,14.63,2025-05-14,2025-05-18,2025-05-23,2025-05-17 19:00:00,2025-05-29 21:36:00,6.9,1,6025.25,2922.24,568.75,BlueDart,Yes,Expedited
SHP0546,Outbound,Surat,West Bengal,Raw Yarn,11.44,2025-05-06,2025-05-10,2025-05-13,2025-05-10 01:00:00,2025-05-14 12:00:00,1.5,1,3232.28,4290.81,811.38,GATI Logistics,Yes,Held at warehouse
SHP0547,Inbound,Gujarat,Surat,Finished Yarn,8.63,2025-05-31,2025-06-04,2025-06-08,2025-06-04 08:00:00,2025-06-07 02:24:00,-0.9,0,5274.15,4893.04,701.41,BlueDart,No,Expedited
SHP0548,Inbound,Rajasthan,Surat,Semi-Processed Yarn,1.18,2025-01-23,2025-01-25,2025-01-28,2025-01-24 23:00:00,2025-01-28 04:48:00,0.2,1,1386.79,2316.92,552.48,Delhivery,Yes,Normal
SHP0549,Inbound,Chennai,Surat,Raw Yarn,9.55,2025-03-18,2025-03-20,2025-03-24,2025-03-19 19:00:00,2025-03-23 00:00:00,-1.0,0,3453.53,1157.45,521.85,GATI Logistics,Yes,Expedited
SHP0550,Inbound,Rajasthan,Surat,Semi-Processed Yarn,15.72,2025-02-10,2025-02-12,2025-02-18,2025-02-12 02:00:00,2025-02-20 04:48:00,2.2,1,5048.25,4134.01,510.51,GATI Logistics,No,Normal
SHP0551,Inbound,Gujarat,Surat,Raw Yarn,15.48,2025-09-25,2025-09-27,2025-09-29,2025-09-27 01:00:00,2025-10-03 16:48:00,4.7,1,6959.41,4707.63,1462.06,TCI Express,Yes,Normal
SHP0552,Outbound,Surat,West Bengal,Raw Yarn,10.67,2025-05-16,2025-05-18,2025-05-23,2025-05-17 23:00:00,2025-05-25 02:24:00,2.1,1,4330.5,2130.2,779.01,GATI Logistics,No,Normal
SHP0553,Inbound,Uttar Pradesh,Surat,Semi-Processed Yarn,8.69,2025-10-27,2025-10-28,2025-11-03,2025-10-28 03:00:00,2025-11-02 00:00:00,-1.0,0,4494.97,2035.17,816.46,TCI Express,No,Normal
SHP0554,Inbound,Rajasthan,Surat,Raw Yarn,2.65,2025-04-01,2025-04-05,2025-04-09,2025-04-04 23:00:00,2025-04-08 00:00:00,-1.0,0,2850.2,1024.74,1310.68,BlueDart,Yes,Expedited
SHP0555,Inbound,Rajasthan,Surat,Raw Yarn,19.02,2025-01-28,2025-01-29,2025-02-01,2025-01-29 08:00:00,2025-02-03 02:24:00,2.1,1,11500.77,4981.69,787.51,GATI Logistics,Yes,Held at warehouse
SHP0556,Inbound,Uttar Pradesh,Surat,Semi-Processed Yarn,11.23,2025-06-09,2025-06-11,2025-06-17,2025-06-10 22:00:00,2025-06-17 16:48:00,0.7,1,9137.16,2993.33,1103.25,GATI Logistics,Yes,Held at warehouse
SHP0557,Inbound,Rajasthan,Surat,Raw Yarn,5.32,2025-06-13,2025-06-16,2025-06-19,2025-06-15 20:00:00,2025-06-21 19:12:00,2.8,1,3560.48,1681.85,884.52,Delhivery,Yes,Returned
SHP0558,Outbound,Surat,Karnataka,Finished Yarn,7.59,2025-05-10,2025-05-14,2025-05-19,2025-05-14 07:00:00,2025-05-19 02:24:00,0.1,1,5007.12,2351.93,1205.49,BlueDart,No,Returned
SHP0559,Outbound,Surat,West Bengal,Finished Yarn,4.56,2025-08-14,2025-08-15,2025-08-19,2025-08-15 08:00:00,2025-08-18 00:00:00,-1.0,0,2616.8,3617.39,1372.52,Delhivery,No,Damaged
SHP0560,Inbound,Gujarat,Surat,Semi-Processed Yarn,5.64,2025-05-16,2025-05-20,2025-05-23,2025-05-20 01:00:00,2025-05-26 19:12:00,3.8,1,2484.9,2049.94,1081.22,Delhivery,Yes,Normal
SHP0561,Outbound,Surat,Kerala,Raw Yarn,14.65,2025-02-07,2025-02-10,2025-02-13,2025-02-09 22:00:00,2025-02-12 16:48:00,-0.3,0,7809.17,4556.05,660.63,TCI Express,No,Returned
SHP0562,Outbound,Surat,Assam,Raw Yarn,4.29,2025-03-22,2025-03-23,2025-03-29,2025-03-23 00:00:00,2025-03-28 00:00:00,-1.0,0,2743.51,1555.88,1247.3,VRL Cargo,Yes,Held at warehouse
SHP0563,Inbound,Gujarat,Surat,Raw Yarn,1.91,2025-10-12,2025-10-15,2025-10-18,2025-10-15 08:00:00,2025-10-17 00:00:00,-1.0,0,2362.32,2620.43,502.71,Delhivery,No,Held at warehouse
SHP0564,Outbound,Surat,Assam,Raw Yarn,17.15,2025-04-25,2025-04-27,2025-04-30,2025-04-27 00:00:00,2025-04-29 00:00:00,-1.0,0,10376.87,2113.07,895.42,VRL Cargo,No,Held at warehouse
SHP0565,Outbound,Surat,Mumbai,Finished Yarn,14.06,2025-09-02,2025-09-04,2025-09-08,2025-09-03 21:00:00,2025-09-10 12:00:00,2.5,1,3868.78,2391.29,1120.23,BlueDart,Yes,Returned
SHP0566,Outbound,Surat,Jaipur,Finished Yarn,11.35,2025-02-07,2025-02-09,2025-02-11,2025-02-08 22:00:00,2025-02-14 07:12:00,3.3,1,4348.06,3816.13,717.45,BlueDart,Yes,Damaged
SHP0567,Inbound,Gujarat,Surat,Raw Yarn,7.97,2025-04-28,2025-05-02,2025-05-06,2025-05-01 23:00:00,2025-05-05 00:00:00,-1.0,0,2816.86,2067.18,1005.93,Delhivery,Yes,Normal
SHP0568,Inbound,Gujarat,Surat,Semi-Processed Yarn,15.78,2025-09-15,2025-09-19,2025-09-23,2025-09-19 00:00:00,2025-09-22 00:00:00,-1.0,0,7550.03,1243.62,1201.57,Delhivery,Yes,Expedited
SHP0569,Inbound,Chennai,Surat,Semi-Processed Yarn,1.19,2025-05-03,2025-05-05,2025-05-09,2025-05-05 05:00:00,2025-05-10 12:00:00,1.5,1,1536.52,2785.31,1227.02,GATI Logistics,Yes,Expedited
SHP0570,Inbound,Chennai,Surat,Raw Yarn,14.17,2025-10-24,2025-10-25,2025-10-31,2025-10-25 07:00:00,2025-11-05 04:48:00,5.2,1,9256.75,1625.45,1251.8,Delhivery,No,Normal
SHP0571,Inbound,Rajasthan,Surat,Finished Yarn,11.8,2025-03-24,2025-03-26,2025-04-01,2025-03-25 23:00:00,2025-04-08 09:36:00,7.4,1,6677.28,3074.99,551.17,GATI Logistics,No,Held at warehouse
SHP0572,Inbound,Chennai,Surat,Finished Yarn,5.42,2025-05-28,2025-05-30,2025-06-01,2025-05-30 09:00:00,2025-06-03 09:36:00,2.4,1,2979.12,2032.43,963.99,TCI Express,No,Held at warehouse
SHP0573,Inbound,Uttar Pradesh,Surat,Finished Yarn,3.53,2025-10-06,2025-10-10,2025-10-16,2025-10-10 00:00:00,2025-10-20 19:12:00,4.8,1,3426.01,1455.86,1143.91,Delhivery,No,Expedited
SHP0574,Outbound,Surat,Assam,Semi-Processed Yarn,16.85,2025-06-23,2025-06-26,2025-06-29,2025-06-26 09:00:00,2025-06-28 00:00:00,-1.0,0,7768.12,1341.07,1366.18,BlueDart,No,Expedited
SHP0575,Inbound,Gujarat,Surat,Finished Yarn,10.48,2025-03-30,2025-04-01,2025-04-05,2025-03-31 19:00:00,2025-04-10 00:00:00,5.0,1,4137.19,2954.17,1024.2,Delhivery,No,Returned
SHP0576,Inbound,Uttar Pradesh,Surat,Semi-Processed Yarn,13.67,2025-03-22,2025-03-26,2025-03-31,2025-03-25 23:00:00,2025-04-03 21:36:00,3.9,1,5626.0,3572.42,815.74,Delhivery,Yes,Returned
SHP0577,Inbound,Rajasthan,Surat,Raw Yarn,12.81,2025-03-07,2025-03-09,2025-03-15,2025-03-09 06:00:00,2025-03-16 02:24:00,1.1,1,8179.07,3841.41,612.5,BlueDart,Yes,Expedited
SHP0578,Inbound,Punjab,Surat,Raw Yarn,14.98,2025-03-24,2025-03-27,2025-03-31,2025-03-27 01:00:00,2025-03-30 00:00:00,-1.0,0,8347.99,2116.52,1430.67,GATI Logistics,No,Damaged
SHP0579,Inbound,Chennai,Surat,Raw Yarn,1.47,2025-07-29,2025-08-01,2025-08-07,2025-07-31 20:00:00,2025-08-06 00:00:00,-1.0,0,1819.21,3585.24,1147.34,GATI Logistics,No,Held at warehouse
SHP0580,Outbound,Surat,Mumbai,Raw Yarn,3.44,2025-07-15,2025-07-19,2025-07-21,2025-07-19 05:00:00,2025-07-20 00:00:00,-1.0,0,1772.82,2449.17,1326.39,TCI Express,No,Damaged
SHP0581,Outbound,Surat,Karnataka,Semi-Processed Yarn,14.33,2025-05-18,2025-05-19,2025-05-22,2025-05-19 09:00:00,2025-05-28 09:36:00,6.4,1,6742.27,3101.27,566.06,TCI Express,No,Returned
SHP0582,Inbound,Rajasthan,Surat,Finished Yarn,19.48,2025-04-19,2025-04-21,2025-04-24,2025-04-21 07:00:00,2025-04-25 09:36:00,1.4,1,11963.46,2227.72,557.09,VRL Cargo,Yes,Damaged
SHP0583,Inbound,Gujarat,Surat,Semi-Processed Yarn,7.52,2025-07-20,2025-07-21,2025-07-27,2025-07-21 07:00:00,2025-07-30 07:12:00,3.3,1,3944.39,1307.88,1170.77,GATI Logistics,No,Held at warehouse
SHP0584,Outbound,Surat,Madhya Pradesh,Semi-Processed Yarn,16.6,2025-03-15,2025-03-17,2025-03-19,2025-03-17 05:00:00,2025-03-18 19:12:00,-0.2,0,6754.59,3686.64,833.9,VRL Cargo,No,Expedited
SHP0585,Outbound,Surat,Uttarakhand,Raw Yarn,5.83,2025-07-09,2025-07-10,2025-07-15,2025-07-09 20:00:00,2025-07-24 09:36:00,9.4,1,3269.53,1365.41,1256.65,BlueDart,No,Normal
SHP0586,Inbound,Chennai,Surat,Finished Yarn,12.07,2025-02-25,2025-02-26,2025-03-04,2025-02-26 00:00:00,2025-03-07 00:00:00,3.0,1,7377.31,1499.48,1025.45,TCI Express,Yes,Normal
